-4.13466e-02 -2.30410e-02 -3.18944e-02  9.87878e-04 -6.53755e-02 
-4.46320e-02 -3.30469e-03 -1.36636e-02  8.04243e-04 -4.87409e-02 
-4.43796e-02 -7.94219e-03 -2.03819e-02  1.17665e-03 -5.34985e-02 
-3.94243e-02 -3.54467e-04 -6.10020e-03  5.75840e-04 -4.03546e-02 
-3.87271e-02 -1.81257e-03 -1.18504e-02  1.66420e-03 -4.22038e-02 
-3.06158e-02 -1.37184e-02 -2.62503e-02  5.40929e-03 -4.97435e-02 
-3.58092e-02 -6.74335e-04 -5.61692e-03  2.01780e-04 -3.66853e-02 
-3.12262e-02 -2.77673e-04 -2.16369e-03 -1.27135e-04 -3.13767e-02 
-2.89539e-02 -2.80051e-04 -5.66919e-03  8.00129e-04 -3.00341e-02 
-3.39889e-02 -6.91896e-04 -5.84541e-03  3.04473e-04 -3.49852e-02 
-3.93524e-02 -7.74599e-03 -2.06237e-02  2.43308e-03 -4.95314e-02 
-4.17803e-02 -1.08349e-02 -2.42400e-02  2.44973e-03 -5.50649e-02 
-3.11931e-02 -6.94707e-03 -2.17924e-02  5.86738e-03 -4.40076e-02 
-2.38897e-02 -1.24269e-02 -2.60777e-02  8.54176e-03 -4.48583e-02 
-3.45377e-02 -1.21912e-03 -1.06223e-02  1.87924e-03 -3.76361e-02 
-2.92221e-02 -2.00334e-04 -1.64876e-03 -1.06967e-04 -2.93155e-02 
-4.57087e-02 -2.44584e-02 -3.39684e-02  5.07858e-04 -7.06750e-02 
-3.77634e-02 -5.50998e-03 -1.78349e-02  2.40814e-03 -4.56815e-02 
-3.65345e-02 -1.78378e-02 -2.82529e-02  2.57320e-03 -5.69454e-02 
-2.02312e-02  1.21236e-04 -2.51146e-03  4.26566e-04 -2.05365e-02 
-3.28200e-02 -1.47992e-03 -1.05339e-02  1.73161e-03 -3.60315e-02 
-2.71945e-02 -6.68525e-04 -9.91810e-03  2.62976e-03 -3.04927e-02 
-3.34457e-02 -9.08198e-03 -2.33236e-02  5.04945e-03 -4.75771e-02 
-3.79044e-02 -5.31938e-03 -1.81125e-02  2.75017e-03 -4.59740e-02 
-3.94483e-02 -2.12109e-03 -1.15730e-02  1.17582e-03 -4.27452e-02 
-3.08943e-02 -3.17769e-03 -1.57603e-02  3.95066e-03 -3.80226e-02 
-2.79179e-02 -1.18795e-03 -1.53581e-02  5.80621e-03 -3.49120e-02 
-3.03101e-02 -4.17442e-04 -9.61418e-03  2.40770e-03 -3.31352e-02 
-2.39619e-02 -3.28184e-04 -1.54961e-03 -2.27012e-04 -2.40631e-02 
-2.16628e-02  1.63117e-04 -9.32424e-03  3.60405e-03 -2.51037e-02 
-3.25722e-02 -6.05497e-04 -4.55611e-03  3.11888e-05 -3.32089e-02 
-2.38033e-02  4.25100e-04 -5.21093e-03  1.49830e-03 -2.48765e-02 
-2.27193e-02  4.85148e-04 -1.46987e-02  7.60892e-03 -2.98431e-02 
-2.63252e-02  4.72004e-05 -8.20591e-03  2.39203e-03 -2.86700e-02 
-2.56161e-02 -1.80280e-03 -1.50772e-02  5.50232e-03 -3.29212e-02 
-2.03226e-02 -5.32039e-04 -1.43002e-02  6.96266e-03 -2.78173e-02 
-2.04315e-02 -6.22847e-04 -1.99575e-02  1.17528e-02 -3.28071e-02 
-2.06665e-02  2.94310e-04 -7.52236e-03  2.71448e-03 -2.30867e-02 
-3.19495e-02 -1.67690e-02 -2.74350e-02  4.10631e-03 -5.28249e-02 
-3.27811e-02 -2.61429e-03 -1.63350e-02  4.53612e-03 -3.99315e-02 
-2.96258e-02 -6.12585e-03 -2.28165e-02  7.78845e-03 -4.35401e-02 
-2.64299e-02 -3.62156e-03 -2.08211e-02  8.71396e-03 -3.87654e-02 
-1.45534e-02  8.48830e-05 -1.43838e-02  8.90462e-03 -2.33731e-02 
-2.07187e-02 -4.52848e-03 -2.09133e-02  9.80175e-03 -3.50490e-02 
-1.86383e-02 -2.02269e-03 -1.88967e-02  1.03118e-02 -3.09728e-02 
-1.74564e-02 -2.25563e-03 -2.50197e-02  1.62926e-02 -3.60047e-02 
-2.23887e-02 -3.73724e-03 -2.32522e-02  1.19896e-02 -3.81156e-02 
-1.40527e-02 -9.44884e-04 -1.92537e-02  1.28398e-02 -2.78374e-02 
-1.80981e-02 -8.61263e-03 -2.47482e-02  1.18432e-02 -3.85539e-02 
-4.34580e-03  3.84984e-03 -3.19255e-02  3.19394e-02 -3.24354e-02 
 4.29580e-04  9.35814e-04 -3.35231e-02  3.42067e-02 -3.28413e-02 
-1.46193e-02  7.73655e-04 -2.40999e-02  1.83762e-02 -3.22218e-02 
-1.16485e-02  8.16531e-04 -2.05351e-02  1.60441e-02 -2.68760e-02 
-1.28354e-02  1.06991e-03 -2.10066e-02  1.62445e-02 -2.80100e-02 
-7.52153e-03  2.28980e-03 -2.73049e-02  2.51262e-02 -3.03579e-02 
-1.12199e-02 -4.03521e-03 -2.73730e-02  1.99802e-02 -3.52353e-02 
-1.74122e-02  7.54894e-04 -1.43588e-02  8.66208e-03 -2.53193e-02 
-5.21799e-03  1.33738e-03 -2.43984e-02  2.26772e-02 -2.65578e-02 
-1.07287e-02 -1.93528e-03 -2.36669e-02  1.77398e-02 -3.04038e-02 
-2.64801e-03  5.12098e-04 -2.91402e-02  2.81151e-02 -3.02510e-02 
-1.20996e-02  3.00460e-04 -2.76434e-02  2.24306e-02 -3.42297e-02 
-1.57841e-02  7.32578e-04 -8.78619e-03  4.53232e-03 -1.95838e-02 
-7.85770e-04  5.85220e-03 -3.61586e-02  3.88439e-02 -3.37774e-02 
 4.56734e-03  4.28032e-03 -3.44466e-02  3.88708e-02 -3.00231e-02 
-1.41039e-02  7.63113e-05 -3.28737e-03  8.01343e-04 -1.48289e-02 
 1.96350e-03  3.15151e-03 -2.91603e-02  3.17239e-02 -2.66089e-02 
-1.59010e-03  2.58962e-03 -2.30109e-02  2.36054e-02 -2.26058e-02 
-4.12825e-03  3.15477e-03 -2.57036e-02  2.54735e-02 -2.64470e-02 
 6.99224e-03  4.46756e-03 -2.85052e-02  3.42630e-02 -2.28032e-02 
-8.26260e-03  2.08892e-03 -1.95445e-02  1.71313e-02 -2.33050e-02 
-5.80496e-03  8.30783e-04 -1.49789e-02  1.28548e-02 -1.78290e-02 
-1.14192e-02  6.32659e-04 -1.31350e-02  9.05801e-03 -1.98446e-02 
 1.03992e-03  8.18982e-04 -1.46942e-02  1.56240e-02 -1.37651e-02 
-9.71309e-03  4.37765e-04 -8.60806e-03  5.35527e-03 -1.46306e-02 
-1.49084e-02  7.28662e-05 -6.86638e-03  2.74377e-03 -1.75793e-02 
-3.71455e-03 -2.09123e-04 -9.03887e-03  7.24540e-03 -1.11691e-02 
-1.39062e-03  2.40171e-03 -1.94142e-02  2.00122e-02 -1.90011e-02 
-5.27060e-03  1.10884e-03 -1.24321e-02  1.07539e-02 -1.49156e-02 
 7.50483e-03  1.33853e-03 -1.40722e-02  1.88277e-02 -9.98430e-03 
 3.77592e-03  2.61944e-03 -2.15513e-02  2.47567e-02 -1.83613e-02 
-3.24305e-04  4.74264e-03 -3.17171e-02  3.40273e-02 -2.96090e-02 
 9.70134e-03  5.94850e-03 -3.51630e-02  4.30380e-02 -2.73881e-02 
 1.38221e-03  3.80957e-03 -2.55019e-02  2.81267e-02 -2.29349e-02 
 1.23402e-02  3.38670e-03 -2.71350e-02  3.53652e-02 -1.96383e-02 
 3.52932e-02  7.24108e-03 -3.53158e-02  5.92663e-02 -1.67320e-02 
 1.14203e-02  2.82485e-03 -2.10170e-02  2.85745e-02 -1.43294e-02 
 2.71189e-03  7.76255e-03 -3.69037e-02  4.22273e-02 -3.17528e-02 
 1.23302e-02  8.22357e-03 -4.06554e-02  5.09842e-02 -3.04303e-02 
 4.31228e-03  4.84866e-03 -3.07206e-02  3.53022e-02 -2.61413e-02 
 1.30954e-02  8.09763e-03 -3.48258e-02  4.55118e-02 -2.43188e-02 
 8.00544e-03  3.19863e-03 -2.54583e-02  3.11735e-02 -1.99695e-02 
 1.97403e-02  4.97840e-03 -2.90536e-02  4.23359e-02 -1.76172e-02 
 5.08045e-03  3.25798e-03 -1.89134e-02  2.31046e-02 -1.47661e-02 
 1.64818e-02  2.02608e-03 -1.94563e-02  3.00095e-02 -1.15016e-02 
 7.06552e-03  7.41246e-03 -3.73707e-02  4.46101e-02 -3.01321e-02 
 2.08302e-02  9.30233e-03 -4.19950e-02  5.74550e-02 -2.73224e-02 
 7.62654e-03  6.01553e-03 -3.92370e-02  4.60663e-02 -3.24242e-02 
 1.77129e-02  4.23702e-03 -3.02146e-02  4.19318e-02 -1.99818e-02 
 2.58067e-02  1.08832e-02 -4.04446e-02  5.94721e-02 -2.27822e-02 
 2.93685e-02  7.71586e-03 -4.11587e-02  6.11010e-02 -2.40166e-02 
 2.93888e-02  1.15444e-02 -4.28139e-02  6.42003e-02 -2.32671e-02 
 4.66545e-02  9.83703e-03 -4.65076e-02  7.82642e-02 -2.17726e-02 
 1.35800e-02  6.07829e-03 -3.52453e-02  4.52735e-02 -2.56152e-02 
 2.81091e-02  1.65452e-02 -5.22293e-02  7.48756e-02 -3.02213e-02 
 1.59413e-02  1.45024e-02 -4.68993e-02  6.21267e-02 -3.16830e-02 
 1.75808e-02  1.20111e-02 -4.66536e-02  6.15326e-02 -3.19408e-02 
 2.64560e-02  1.28183e-02 -5.02740e-02  7.03715e-02 -3.10971e-02 
 2.41745e-02  2.35171e-02 -5.93874e-02  8.32341e-02 -3.55425e-02 
 9.73308e-03  1.28583e-02 -4.39281e-02  5.52516e-02 -3.26602e-02 
 1.75760e-02  2.03636e-02 -5.39518e-02  7.29396e-02 -3.49999e-02 
 1.10618e-02  1.54947e-02 -4.82715e-02  6.16006e-02 -3.50441e-02 
 1.43103e-02  1.15859e-02 -4.62502e-02  5.92184e-02 -3.33222e-02 
 5.43030e-03  1.06677e-02 -4.20625e-02  5.01930e-02 -3.40950e-02 
 3.77578e-02  1.34579e-02 -5.53116e-02  8.22382e-02 -3.10224e-02 
 2.10156e-02  2.66897e-02 -6.73639e-02  9.12762e-02 -4.35710e-02 
 2.20679e-02  3.06446e-02 -6.46889e-02  9.11871e-02 -3.84746e-02 
 3.33239e-02  2.31303e-02 -6.40386e-02  9.24682e-02 -3.60140e-02 
 4.30127e-02  1.38868e-02 -6.21261e-02  9.22599e-02 -3.53604e-02 
 4.22787e-02  1.96277e-02 -5.91750e-02  9.12023e-02 -2.92959e-02 
 2.01947e-02  1.71706e-02 -5.54712e-02  7.41745e-02 -3.68092e-02 
 3.28945e-02  2.04261e-02 -6.30649e-02  9.00326e-02 -3.67120e-02 
 2.91023e-02  3.57029e-02 -7.35160e-02  1.05993e-01 -4.11874e-02 
 5.19671e-02  2.39409e-02 -7.16224e-02  1.10934e-01 -3.50263e-02 
 3.93539e-02  3.20560e-02 -7.90487e-02  1.14838e-01 -4.34279e-02 
 4.18682e-02  3.24725e-02 -8.05860e-02  1.17893e-01 -4.35525e-02 
 2.94355e-02  4.96941e-02 -9.17950e-02  1.31917e-01 -5.27874e-02 
 2.57780e-02  5.23740e-03 -3.01233e-02  4.73336e-02 -1.63183e-02 
-1.89728e-02  2.56896e-04 -1.61352e-03  3.91343e-04 -1.91073e-02 
-7.77450e-03 -7.58779e-04 -3.33100e-03  5.70781e-04 -9.10406e-03 
-8.82868e-03 -7.26580e-05 -6.82244e-03  3.65567e-03 -1.25570e-02 
 2.34437e-03  9.02392e-04 -8.46365e-03  1.01177e-02 -6.87093e-03 
-9.90641e-03  1.71813e-03 -3.34214e-03  2.61051e-03 -1.07988e-02 
-4.11420e-03 -1.06239e-03 -1.18095e-03 -6.58785e-04 -4.51780e-03 
 2.57857e-04 -1.40041e-04 -1.05015e-02  1.05623e-02 -1.04445e-02 
 1.23840e-02  2.73124e-03 -1.89864e-02  2.71479e-02 -1.20327e-02 
 4.43981e-02 -8.21265e-04 -8.61085e-03  4.59823e-02 -2.40547e-03 
 3.51411e-03  1.77489e-03 -5.55779e-03  8.26991e-03 -2.98092e-03 
 1.75447e-02  1.01622e-03 -1.27633e-02  2.44857e-02 -5.92480e-03 
 3.35363e-02  2.32950e-03 -2.12087e-02  4.42630e-02 -8.39722e-03 
 1.81979e-02  1.47866e-03 -1.49961e-02  2.70070e-02 -7.33044e-03 
 4.91281e-03 -4.68231e-05 -5.08178e-03  8.08755e-03 -3.22156e-03 
 3.21748e-02  1.27038e-03 -8.21914e-03  3.42247e-02 -7.79552e-04 
 1.33275e-02  1.52218e-03 -5.30822e-03  1.53633e-02 -5.13582e-04 
 4.96862e-02  6.22839e-03 -3.40542e-02  6.83533e-02 -1.24387e-02 
 4.74139e-02  2.19301e-03 -1.82780e-02  5.38778e-02 -4.27087e-03 
 2.39119e-02  7.00982e-04 -9.09008e-03  2.70481e-02 -2.43521e-03 
 3.97303e-02  8.68534e-03 -4.30584e-02  6.99787e-02 -2.15631e-02 
 6.19241e-02  1.33892e-02 -5.08203e-02  9.39737e-02 -1.86604e-02 
 5.63131e-02  4.51895e-03 -3.20245e-02  7.16013e-02 -1.07693e-02 
 5.57043e-02  8.44953e-03 -3.48039e-02  7.41431e-02 -9.98925e-03 
 3.83526e-02  6.98245e-03 -3.03738e-02  5.68521e-02 -1.15171e-02 
 2.91552e-02 -8.77524e-04 -1.03431e-02  3.23726e-02 -4.09494e-03 
 6.96553e-02  5.98186e-03 -1.47900e-02  7.29230e-02  2.71417e-03 
 6.39617e-02  1.00518e-03 -1.45998e-02  6.71827e-02 -2.21578e-03 
 7.59207e-02  2.41889e-03 -3.63908e-02  9.08894e-02 -1.25498e-02 
 8.70454e-02  2.12040e-02 -6.60411e-02  1.27916e-01 -1.96669e-02 
 8.10674e-02  1.54371e-02 -6.99981e-02  1.25561e-01 -2.90561e-02 
 1.02896e-01  1.32869e-02 -4.61839e-02  1.22437e-01 -6.25451e-03 
 5.80626e-02  8.68244e-03 -5.36724e-02  9.24516e-02 -2.57065e-02 
 1.06764e-01  4.21674e-03 -5.04687e-02  1.27436e-01 -1.64545e-02 
 1.15554e-01  9.51512e-03 -5.48350e-02  1.38810e-01 -1.37408e-02 
 7.78737e-02 -5.36672e-03 -1.40699e-02  8.01876e-02 -7.68059e-03 
 1.15631e-01  3.14737e-02 -8.44820e-02  1.67934e-01 -2.08288e-02 
 1.16501e-01  2.12371e-02 -9.05003e-02  1.71139e-01 -3.34007e-02 
 1.30398e-01  4.78901e-03 -2.40872e-02  1.34858e-01  3.28369e-04 
 1.73008e-01  1.82679e-02 -5.17121e-02  1.88699e-01  2.57746e-03 
 1.43089e-01  1.37584e-02 -3.12203e-02  1.50231e-01  6.61623e-03 
 1.37277e-01  1.13112e-02 -3.46671e-02  1.46188e-01  2.40079e-03 
 1.39073e-01  2.08592e-02 -9.52236e-02  1.92043e-01 -3.21103e-02 
 1.89292e-01  3.29238e-03 -5.30225e-02  2.03345e-01 -1.07608e-02 
 2.28684e-01  3.31465e-02 -1.20654e-01  2.86209e-01 -2.43780e-02 
 3.03349e-01  3.14913e-02 -8.17725e-02  3.26050e-01  8.79042e-03 
 4.12492e-01  5.44684e-02 -1.25436e-01  4.52066e-01  1.48951e-02 
 7.49225e-01  4.97527e-02 -2.21051e-01  8.13227e-01 -1.42491e-02 
 1.47127e-01  4.39788e-02 -1.57682e-01  2.61455e-01 -7.03493e-02 
 3.33132e-01  8.85835e-02 -1.88349e-01  4.35416e-01 -1.37003e-02 
 1.63750e-01  7.03689e-02 -2.58126e-01  3.79374e-01 -1.45255e-01 
 2.46023e-01  2.24572e-02 -1.04369e-01  2.87173e-01 -1.86925e-02 
 4.09165e-01  1.38806e-01 -3.18329e-01  6.19828e-01 -7.18570e-02 
 7.98732e-01  2.26166e-01 -6.06047e-01  1.18271e+00 -1.57813e-01 
 7.49149e-01  1.43341e-01 -2.92009e-01  8.66983e-01  2.55074e-02 
 5.42038e-01  1.05133e-01 -2.82725e-01  6.80874e-01 -3.37024e-02 
 9.59784e-01  3.07615e-01 -1.28391e+00  1.95837e+00 -6.90973e-01 
 5.95718e-02  2.64617e-01 -1.11072e+00  1.27754e+00 -9.53347e-01 
 9.96358e-01  2.96531e-01 -9.63768e-01  1.67177e+00 -3.78879e-01 
 8.22294e-02  4.56567e-01 -1.00805e+00  1.29468e+00 -7.55885e-01 
 2.69653e-01  3.50178e-01 -8.15395e-01  1.12630e+00 -5.06472e-01 
 1.17221e+00  3.19953e-01 -8.92878e-01  1.73543e+00 -2.43272e-01 
 1.04183e+00  1.60086e-01 -1.07305e+00  1.76104e+00 -5.59128e-01 
 1.67559e+00  3.81934e-02 -4.18610e-01  1.77640e+00 -6.26201e-02 
 2.38639e+00  1.80446e-01 -1.07649e+00  2.82464e+00 -2.57810e-01 
 4.77923e+00  1.95571e-01 -5.04338e-01  4.83406e+00  1.40735e-01 
 2.48197e+00 -5.72902e-02 -6.15680e-01  2.62337e+00 -1.98696e-01 
 3.22494e+00 -6.91544e-02 -4.58559e-01  3.28758e+00 -1.31797e-01 
 1.62764e+00  9.24623e-01 -1.34095e+00  2.66238e+00 -1.10119e-01 
 1.70573e+00  2.66511e-01 -1.22407e+00  2.40605e+00 -4.33805e-01 
 3.34762e+00  5.13730e-01 -1.47231e+00  3.97406e+00 -1.12714e-01 
 3.09256e+00  3.14199e-01 -1.01066e+00  3.42130e+00 -1.45416e-02 
 3.06509e+00  2.49937e-01 -9.72580e-01  3.36841e+00 -5.33882e-02 
 1.58381e+00  2.99829e-01 -1.08251e+00  2.20038e+00 -3.16747e-01 
 3.41889e+00  3.99141e-01 -7.38041e-01  3.58962e+00  2.28413e-01 
-1.02653e+00  5.70990e-02 -1.29344e+00  9.17620e-01 -1.88705e+00 
-6.99053e-01  2.92039e-01 -1.05847e+00  9.65220e-01 -1.37223e+00 
-1.51165e-01  4.38538e-01 -1.16628e+00  1.34666e+00 -1.05928e+00 
 1.70146e-01  3.66961e-01 -1.40489e+00  1.67688e+00 -1.13978e+00 
-2.22862e-01  2.47480e-01 -1.23656e+00  1.27103e+00 -1.24642e+00 
 4.51043e-01  4.07140e-01 -1.13860e+00  1.56790e+00 -7.09718e-01 
-1.65616e-01  4.67380e-01 -1.07488e+00  1.27139e+00 -9.69630e-01 
-9.28646e-01  4.48435e-01 -1.19425e+00  1.13842e+00 -1.61863e+00 
-8.04650e-01  4.86094e-01 -1.13648e+00  1.14767e+00 -1.46622e+00 
-6.55717e-01 -1.79804e-01 -9.56577e-01  5.67969e-01 -1.40349e+00 
-5.89383e-01  1.20129e-01 -1.08064e+00  9.02751e-01 -1.37201e+00 
 1.54031e-02  2.90922e-01 -1.00585e+00  1.16841e+00 -8.62081e-01 
-1.33919e-01 -1.91723e-01 -8.00022e-01  6.37723e-01 -9.63364e-01 
