Example rect
   0.00100   0.00000
    96   153    2    1    0    2    0    0    0    0    1
    0
    1        0.00000        0.00000        0.00000
    2       35.71429        0.00000        0.00000
    3       29.24301       23.77619        0.00000
    4       54.81901       17.26697        0.00000
    5       81.52689       23.14573        0.00000
    6       71.42857        0.00000        0.00000
    7      107.14286        0.00000        0.00000
    8      142.85714        0.00000        0.00000
    9      113.68982       30.30640        0.00000
   10      178.57143        0.00000        0.00000
   11      168.69225       23.70269        0.00000
   12      146.44108       41.78010        0.00000
   13      179.03948       50.73755        0.00000
   14      196.90942       25.49899        0.00000
   15      214.28571        0.00000        0.00000
   16      225.34993       23.57991        0.00000
   17      215.57220       54.83069        0.00000
   18      250.00000        0.00000        0.00000
   19      250.00000       75.00000        0.00000
   20      250.00000       37.50000        0.00000
   21        0.00000      200.00000        0.00000
   22        0.00000      166.66667        0.00000
   23       24.01423      177.37852        0.00000
   24        0.00000      133.33333        0.00000
   25       27.94272      149.91977        0.00000
   26       28.97021      117.22282        0.00000
   27       58.06276      134.70100        0.00000
   28        0.00000      100.00000        0.00000
   29       56.08405      170.28472        0.00000
   30       58.48771      101.23730        0.00000
   31       88.67984      118.22434        0.00000
   32       28.98266       84.43405        0.00000
   33       87.50861      151.53346        0.00000
   34       88.28886       84.33409        0.00000
   35       57.77912       68.99331        0.00000
   36      120.42337      101.03056        0.00000
   37       28.71623       52.78629        0.00000
   38        0.00000       66.66667        0.00000
   39      118.80118      136.82721        0.00000
   40      118.47813       64.99539        0.00000
   41       86.00924       51.88152        0.00000
   42       56.34892       39.64167        0.00000
   43      156.07888       80.74593        0.00000
   44        0.00000       33.33333        0.00000
   45      151.87482      121.33627        0.00000
   46      216.95749       93.89703        0.00000
   47      185.28204      107.96189        0.00000
   48      190.58602       77.63462        0.00000
   49       35.71429      200.00000        0.00000
   50       87.54191      178.51973        0.00000
   51       71.42857      200.00000        0.00000
   52      107.14286      200.00000        0.00000
   53      115.40441      170.84923        0.00000
   54      142.85714      200.00000        0.00000
   55      148.38573      158.35526        0.00000
   56      181.65844      143.53447        0.00000
   57      214.04735      130.91254        0.00000
   58      210.51224      165.11906        0.00000
   59      179.37845      177.83480        0.00000
   60      243.76976      157.84713        0.00000
   61      214.28571      200.00000        0.00000
   62      245.71533      117.29371        0.00000
   63      250.00000      200.00000        0.00000
   64      229.64193      180.74155        0.00000
   65      178.57143      200.00000        0.00000
   66      350.00000      200.00000        0.00000
   67      316.66667      200.00000        0.00000
   68      320.81161      172.68769        0.00000
   69      284.60602      172.36285        0.00000
   70      305.97110      137.34550        0.00000
   71      283.33333      200.00000        0.00000
   72      277.82049      107.52998        0.00000
   73      271.57654      138.47583        0.00000
   74      287.50000       75.00000        0.00000
   75      306.06687      101.91490        0.00000
   76      325.00000       75.00000        0.00000
   77      334.01644      114.54373        0.00000
   78      346.71548      153.43671        0.00000
   79      351.68559       95.45483        0.00000
   80      368.60706      123.78832        0.00000
   81      400.00000      150.00000        0.00000
   82      372.58063      150.55626        0.00000
   83      375.00000      175.00000        0.00000
   84      350.11927       49.43974        0.00000
   85      355.52706       73.78262        0.00000
   86      375.57263       58.98150        0.00000
   87      400.00000       75.00000        0.00000
   88      400.00000       37.50000        0.00000
   89      372.53807       28.16002        0.00000
   90      400.00000        0.00000        0.00000
   91      400.00000      112.50000        0.00000
   92      375.23206       89.91788        0.00000
   93      362.50000        0.00000        0.00000
   94      347.03147       23.01995        0.00000
   95      325.00000        0.00000        0.00000
   96      325.00000       37.50000        0.00000
    1    1    2    3    1    35.71428571    24.64111781    37.68899962
    2    3    2    4    1    24.64111781    25.75147532    26.39132086
    3   42    3    4    1    31.40770081    26.39132086    22.42694747
    4    4    2    6    1    25.75147532    35.71428571    23.95883353
    5    4    6    5    1    23.95883353    25.25273667    27.34722535
    6    5    6    7    1    25.25273667    35.71428571    34.52394217
