Example rect
   0.00100   0.00000
  1064  1948    2    1    0    2    0    0    0    0    5
    0
    1      107.14286        0.00000        0.00000
    2      142.85714        0.00000        0.00000
    3      118.82466       26.20151        0.00000
    4       90.59262       18.40003        0.00000
    5        0.00000      200.00000        0.00000
    6        0.00000      166.66667        0.00000
    7       23.85971      176.79501        0.00000
    8        0.00000      133.33333        0.00000
    9       27.45056      148.13918        0.00000
   10       26.75274      111.46771        0.00000
   11       57.88513      131.30563        0.00000
   12        0.00000      100.00000        0.00000
   13       56.06473      169.11629        0.00000
   14       58.16094       92.60709        0.00000
   15       91.22052      116.05751        0.00000
   16       29.54432       83.70219        0.00000
   17       87.48197      150.07829        0.00000
   18       88.93511       82.73091        0.00000
   19       43.67058       74.12097        0.00000
   20       56.47150       68.72848        0.00000
   21      114.96465       95.64240        0.00000
   22      120.52858      120.52746        0.00000
   23      110.56062      138.86678        0.00000
   24      115.55707       61.32314        0.00000
   25      137.78594       84.96635        0.00000
   26       83.17496       58.06124        0.00000
   27       35.71429      200.00000        0.00000
   28       71.42857      200.00000        0.00000
   29       88.52951      177.35654        0.00000
   30      107.14286      200.00000        0.00000
   31      120.47150      167.51449        0.00000
   32      142.85714      200.00000        0.00000
   33      132.97923      139.93832        0.00000
   34      146.81595      157.30429        0.00000
   35      147.21780      176.28295        0.00000
   36      350.00000      200.00000        0.00000
   37      316.66667      200.00000        0.00000
   38      319.50981      177.49534        0.00000
   39      341.27514      156.93146        0.00000
   40      373.49830      128.80197        0.00000
   41      400.00000      150.00000        0.00000
   42      368.66954      148.65555        0.00000
   43      353.63947      132.57274        0.00000
   44      375.00000      175.00000        0.00000
   45       14.09912       91.04500        0.00000
   46       73.92151       16.17113        0.00000
   47       71.42857        0.00000        0.00000
   48       70.73319       72.48896        0.00000
   49       31.04705       66.75271        0.00000
   50       30.55511       54.31852        0.00000
   51       43.11390       58.94409        0.00000
   52      250.00000       27.94047        0.00000
   53      250.00000       37.50000        0.00000
   54      242.55244       32.14968        0.00000
   55        8.47882       71.87213        0.00000
   56       14.19660       79.53106        0.00000
   57        0.00000       80.54115        0.00000
   58       39.47007       21.05275        0.00000
   59       48.10267       19.88353        0.00000
   60       45.54202       26.93848        0.00000
   61       38.96099        4.47590        0.00000
   62       35.71429        0.00000        0.00000
   63       43.26394        0.00000        0.00000
   64       94.06797       39.14279        0.00000
   65       78.20741       28.94255        0.00000
   66       66.91272       60.32780        0.00000
   67       33.72556        5.39310        0.00000
   68       38.46911       30.20364        0.00000
   69       43.87389        7.46142        0.00000
   70       56.21550       53.97280        0.00000
   71       56.52136       41.25243        0.00000
   72       67.96664       48.47037        0.00000
   73       28.07340        0.00000        0.00000
   74       31.11823        0.00000        0.00000
   75       28.99031        4.06124        0.00000
   76       49.55236       12.01313        0.00000
   77       50.50495        4.72749        0.00000
   78       46.65544       35.42451        0.00000
   79       32.62528       17.30307        0.00000
   80       33.26582       11.36866        0.00000
   81       37.27208       14.66844        0.00000
