out.dat
   0.00100   0.00000
  647 1172    2    1    0    2    0    0    0    0    5
    0
    1      352.40612        0.00000
    2      354.68649        3.95944
    3      356.46158        0.00000
    4      348.11346        0.00000
    5      350.61352        4.68181
    6      354.63395        9.82257
    7      359.31727        5.29283
    8      362.50000        0.00000
    9      343.59454        0.00000
   10      345.65241        4.62758
   11      348.02739        9.70611
   12      349.88652       16.54257
   13      358.27823       17.41678
   14      361.29278       11.13185
   15      366.08161        6.78134
   16      370.49189        0.00000
   17      340.75700        4.29862
   18      338.88044        0.00000
   19      342.64992        9.10814
   20      344.72802       13.45399
   21      353.21134       24.66271
   22      345.77531       23.10741
   23      343.83778       17.68700
   24      368.08404       16.31056
   25      362.23283       25.94756
   26      374.62337        7.86661
   27      379.38056        0.00000
   28      335.98511        3.77850
   29      337.57587        8.31955
   30      334.04455        0.00000
   31      339.07989       14.25535
   32      346.89456       31.41648
   33      355.80365       33.55653
   34      340.96657       27.31106
   35      339.39937       21.12229
   36      372.94677       27.80837
   37      381.02022       17.17311
   38      364.98920       35.91925
   39      382.65957        6.91471
   40      387.75007        0.00000
   41      332.01597        2.99848
   42      332.51031        7.08190
   43      334.30880       11.40186
   44      329.26133        0.00000
   45      335.21735       18.17339
   46      334.29276       14.80908
   47      349.52681       40.39756
   48      340.69863       32.51404
   49      341.74790       38.45185
   50      357.87036       42.98550
   51      336.69636       30.28888
   52      336.02100       25.50694
   53      334.89768       21.81490
   54      386.53890       32.09749
   55      374.52657       39.22330
   56      390.52365        9.53384
   57      391.61655       19.57610
   58      366.39354       45.95984
   59      400.00000        0.00000
   60      328.17426        4.14578
   61      330.91052       10.46131
   62      328.30686        8.46314
   63      331.27457       13.43945
   64      325.00000        0.00000
   65      331.77711       20.26946
   66      331.58321       16.77537
   67      351.03453       49.58041
   68      343.57761       46.37677
   69      336.96288       35.17456
   70      337.80464       43.94220
   71      336.55292       39.41700
   72      359.23827       52.44806
   73      332.94858       32.98766
   74      332.00797       28.50519
   75      331.96873       24.01801
   76      400.00000       25.62637
   77      400.00000       37.50000
   78      381.68352       43.94407
   79      390.29373       45.68569
   80      374.52127       49.53239
   81      400.00000       13.44970
   82      367.07071       55.55434
   83      325.00000        6.89878
   84      325.00000        3.57959
   85      328.15204       11.92018
   86      325.00000       10.24224
   87      328.25861       15.24574
   88      328.44805       22.17350
   89      328.37130       18.65483
   90      343.22321       55.69139
   91      352.50656       59.51364
   92      337.76853       50.11851
   93      333.02288       37.41136
   94      333.22630       42.10502
   95      333.41221       47.10131
   96      360.38158       61.02880
   97      328.94131       35.06623
   98      329.84372       31.61415
   99      327.95760       29.34399
  100      328.42160       25.84886
  101      400.00000       50.14848
  102      382.51640       53.15046
  103      391.00946       57.25853
  104      374.81980       59.18853
  105      366.91672       65.04663
  106      325.00000       13.60933
  107      325.00000       16.99903
  108      325.00000       20.40972
  109      325.00000       23.83877
  110      337.08770       62.35098
  111      344.80787       65.83825
  112      335.22509       55.81851
  113      356.17565       72.58133
  114      333.09150       51.57831
  115      329.10646       39.86271
  116      329.19107       44.84859
  117      329.24894       49.89846
  118      325.00000       37.50000
  119      325.00000       34.15888
  120      327.36315       32.16767
  121      325.00000       30.72871
  122      325.00000       27.28149
  123      400.00000       62.57539
  124      382.70513       63.19909
  125      390.54152       68.79208
  126      375.04789       68.56054
  127      367.91930       73.51761
  128      337.64772       68.96188
  129      330.63432       67.22843
  130      330.46832       60.29463
  131      341.80161       76.04888
  132      329.71127       54.87727
  133      348.47307       83.83469
  134      365.82375       82.94926
  135      356.62879       86.28742
  136      325.00000       42.29051
  137      325.00000       47.73983
  138      325.00000       53.17140
  139      400.00000       75.00000
  140      382.24104       72.25548
  141      387.27935       82.44885
  142      375.63249       78.45029
  143      333.75711       73.37848
  144      325.00000       75.00000
  145      325.00000       67.34147
  146      325.00000       63.04191
  147      325.00000       58.30806
  148      333.27115       79.63221
  149      338.15806       88.32346
  150      349.58662       96.17670
  151      363.13021       96.17417
  152      375.46293       91.31832
  153      400.00000       91.24136
  154      387.20533      100.79455
  155      317.32486       75.00000
  156      319.62944       82.23888
  157      327.42961       85.40404
  158      327.65631       97.21511
  159      338.66026      100.17712
  160      357.41753      112.25881
  161      344.68704      107.65343
  162      373.86166      108.05451
  163      400.00000      112.50000
  164      386.85526      119.92718
  165      311.56947       75.00000
  166      314.02012       80.25812
  167      313.00737       87.55934
  168      320.72868       89.89253
  169      333.21326      111.51688
  170      315.87812       96.96751
  171      319.39874      108.18117
  172      344.69979      118.50920
  173      353.27454      132.21221
  174      373.20932      128.28684
  175      400.00000      150.00000
  176      305.50360       75.00000
  177      308.34169       81.11434
  178      304.32479       87.71044
  179      307.94434       94.44292
  180      322.71024      120.50315
  181      335.06845      129.11638
  182      306.53328      104.51401
  183      310.30572      118.27469
  184      368.42902      148.39823
  185      340.82315      156.70380
  186      375.00000      175.00000
  187      299.21834       75.00000
  188      301.41632       80.84511
  189      299.93557       95.38549
  190      295.10149       86.60166
  191      315.99772      135.69742
  192      298.22686      114.13292
  193      294.03838      103.95483
  194      298.99452      126.59638
  195      350.00000      200.00000
  196      319.06779      177.40596
  197      310.78978      156.46129
  198      292.95914       75.00000
  199      295.93008       79.53014
  200      291.61038       94.98039
  201      290.83936       80.12523
  202      288.53714       84.45452
  203      287.97236       89.56819
  204      294.28497      142.57311
  205      289.58572      119.61423
  206      290.02797      111.78668
  207      285.34010      106.95368
  208      286.49489       99.89804
  209      286.00280      129.35762
  210      316.66667      200.00000
  211      300.87401      168.57557
  212      296.12055      182.90720
  213      293.92384      157.83840
  214      287.50000       75.00000
  215      286.06400       94.41647
  216      284.82877       80.14012
  217      283.79359       85.83092
  218      282.58916       91.10746
  219      275.95022      138.92611
  220      279.93852      153.39113
  221      283.18113      114.41326
  222      281.75284      121.56615
  223      277.93766      109.33143
  224      280.25797      102.57631
  225      281.50650       96.55842
  226      275.44855      126.86975
  227      283.33333      200.00000
  228      284.46811      168.26502
  229      272.63916      183.17874
  230      282.33200       75.00000
  231      280.58715       78.26743
  232      280.01280       82.31651
  233      278.60614       87.41991
  234      277.26350       92.92815
  235      267.97310      149.00890
  236      263.99376      140.51341
  237      265.49614      130.64266
  238      263.92912      163.59441
  239      274.76143      117.61390
  240      269.87616      110.34039
  241      274.04208      104.25752
  242      276.00433       98.57536
  243      269.07858      123.19931
  244      264.59022      200.00000
  245      258.40128      189.12123
  246      257.87387      178.17679
  247      278.67572       75.00000
  248      277.02960       78.85676
  249      275.23157       83.38394
  250      272.65616       88.95719
  251      272.14472       94.97174
  252      256.49710      148.33882
  253      254.05221      135.65053
  254      263.46759      123.20793
  255      257.01015      125.83269
  256      244.87806      157.31875
  257      247.35452      170.84711
  258      266.42282      117.59106
  259      262.19589      112.31088
  260      269.06518      104.61483
  261      264.56219      106.55822
  262      270.81119      100.16005
  263      250.00000      200.00000
  264      247.14479      184.00851
  265      274.86007       75.00000
  266      272.77453       79.15183
  267      270.19426       83.58229
  268      266.41592       88.00945
  269      268.55057       92.39497
  270      267.31548       96.82102
  271      244.63566      143.52637
  272      243.73629      134.42656
  273      247.15705      126.19824
  274      259.33026      118.77391
  275      252.81294      120.26911
  276      230.43000      160.30135
  277      233.24886      147.92683
  278      238.61283      166.05870
  279      231.78875      175.76759
  280      254.13191      113.11056
  281      258.70568      107.23749
  282      265.89319      101.64307
  283      261.63704      103.20268
  284      237.63979      189.90831
  285      233.37333      200.00000
  286      270.88857       75.00000
  287      268.39479       79.06986
  288      265.56526       82.88224
  289      260.83626       89.42517
  290      262.76044       85.58177
  291      264.22060       93.21544
  292      261.83674       98.34229
  293      235.48839      137.38184
  294      237.55909      128.98327
  295      238.65151      120.64065
  296      246.44822      117.06525
  297      220.43258      150.44605
  298      214.09966      163.52484
  299      223.85816      138.14808
  300      226.06857      189.45116
  301      213.25529      181.57992
  302      252.57127      106.12979
  303      246.72037      109.49890
  304      257.07652      102.04870
  305      214.28571      200.00000
  306      266.77148       75.00000
  307      264.09145       78.78325
  308      261.38282       82.21901
  309      259.93819       94.04021
  310      256.26074       92.06165
  311      256.28406       87.37816
  312      259.53702       85.35395
  313      256.37522       96.92263
  314      229.97153      131.13981
  315      230.45201      123.67960
  316      231.11455      115.22262
  317      239.21616      112.21976
  318      212.13948      141.47052
  319      209.25946      150.70369
  320      196.88880      153.85454
  321      196.87570      171.64117
  322      213.47262      130.82093
  323      222.55617      127.22939
  324      196.53107      188.88208
  325      247.40063      104.18891
